video_id,summary,category,keywords,creator_demographic,sentiment,tone,threatening_content,self_harm
7319323800615554346,"The video discusses the political situation surrounding Donald Trump's disqualification from the Maine ballot due to his involvement in multiple felony cases. It highlights the threats and harassment faced by Maine Secretary of State Shannon Bellows after she disqualified Trump from the ballot, including a swatting call targeting her home. The speaker, Glenn Kirshner, emphasizes the need for legal action against Trump, suggesting that pretrial detention could help curb the threats and protect those enforcing the law. The video critiques Trump's behavior and calls for equal justice to be applied to him as it is to others.",Politics,"Donald Trump, Maine, Secretary of State, Shannon Bellows, threats, swatting, pretrial release, felony cases, Justice Matters, MAGA, Truth Social, 14th Amendment, legal objection, ACLU, Stephen Chung, crooked Joe Biden, pretrial detention, equal justice","Age Range: Unknown, Gender: Male (based on voice), Geographic Location: Unknown",Negative,Intense,Yes,No
7351137146004114693,"The video features a repetitive audio track in Russian, where the word 'пирожные' (which translates to 'pies' or 'pastries') is repeated numerous times in a rhythmic manner. There are no visible visuals or imagery provided, only the audio component. The repetition suggests a focus on the word itself, possibly for educational purposes, memorization, or as part of a musical piece. The credits at the end indicate the involvement of individuals named A. Semkin and A. Egorova, likely responsible for subtitling and proofreading.","Music, Singing, & Dancing","пирожные, pies, pastries, repetition, rhythm, audio, Russian, education, memorization, music","Age: Unknown, Gender: Unknown, Geographic Location: Unknown",Neutral,Neutral,No,
7353267784886897952,"The video consists of a series of black frames with no visible content or action. There is no discernible plot, characters, or setting. The audio transcript contains lyrics from a song, expressing themes of love, resilience, and commitment. The lyrics suggest a narrative of overcoming challenges and affirming a strong bond between two individuals. The tone of the lyrics is passionate and reassuring, aimed at addressing doubts and emphasizing unity against adversity.","Music, Singing, & Dancing","love, resilience, commitment, adversity, unity, passion, doubt, relationship",Unknown,Positive,Cheerful,Neutral,
7397527101143878954,"The video depicts a tense exchange during a congressional hearing. A senator is questioning a witness about the number of Secret Service agents assigned to protect former President Donald Trump compared to current President Joe Biden at similar events. The senator presses the witness for a precise numerical comparison, emphasizing the disparity in security resources. The witness attempts to explain the differences in security protocols due to the 'national command authority' held by the sitting president but is interrupted multiple times. The senator expresses frustration over the lack of a straightforward answer, demanding clarity on the exact ratio of agents assigned to each individual.",Politics,"congressional hearing, Secret Service, security, Donald Trump, Joe Biden, national command authority, nuclear strike, assets, agents, testimony, senator, witness, interruption, frustration, numerical comparison",Unknown,Negative,Intense,No,
7374800691677629729,"The video consists of a repetitive voice-over saying 'Oh, my God!' in a continuous loop. There are no visible visuals, characters, or background elements present in the video. The audio is monotonous and lacks variation in tone or emotion.",Daily Life,"repetition, oh my god, loop, monotone, audio-only","Age: Unknown, Gender: Unknown, Geographic Location: Unknown",Neutral,Neutral,No,
7357063093962214689,"The video appears to show a person speaking in German, discussing plans to enter a place, look around, greet others with 'Salam Aleikum,' and then determine what else can be done, specifically mentioning shaving. The setting seems informal, possibly indoors, with minimal visible background details. The speaker's tone is casual and conversational.",Daily Life,"German, Salam Aleikum, greetings, shaving, casual conversation","Age: Unknown, Gender: Unknown, Geographic Location: Unknown",Neutral,Neutral,No,
7312903813122280746,"The video features a person welcoming viewers to their channel, expressing hope that the audience enjoys the content. The speaker appears to be addressing the camera directly, likely in a personal or informal setting. There are no visible background elements or additional characters, suggesting a focus on the individual's message. The tone is friendly and inviting, aiming to engage the audience and set a positive tone for the video.",People & Blogs,"welcome, channel, enjoy, video","Age: Unknown, Gender: Unknown, Geographic Location: Unknown",Positive,Cheerful,No,
7329621030023089440,"The video contains no visible content as it is entirely black, but there is an audio instruction saying 'Show your photo.' This suggests a request for viewers to share their photos, possibly in a live stream or interactive session.",People & Blogs,"photo, show, interactive, request",Unknown,Neutral,Neutral,No,
7353311795374738721,"The video appears to be a closing segment, likely from a news or informational program, as indicated by the formal tone and the phrase 'Thanks for watching!' This suggests the conclusion of a broadcast or presentation. There are no visible elements or additional context provided beyond the audio, making it difficult to infer further details about the content or topic discussed prior to this closing statement.","News, Politics","Thanks, Watching",,,Neutral,,No
7261278269884992795,"The video features a dark scene with a silhouette of a person standing in front of a large, illuminated sign that reads 'What Happened in Houston Stays in Houston.' The sign is prominently displayed against a dark background, creating a stark contrast. The person appears to be addressing the camera, possibly delivering a statement or making an announcement. The phrase suggests a theme of secrecy or discretion regarding events in Houston. There is no visible movement or action beyond the stationary figure and the static sign. The overall tone is mysterious and somewhat secretive.",Entertainment & Shows,"Houston, secrecy, mystery, sign, darkness, announcement","Age: Unknown, Gender: Unknown, Geographic Location: Unknown",Neutral,Neutral,No,
